"","TX.0002.BAL.RML.DL.2","TX.0003.BAL.RLL.DL.2","TX.0004.BAL.RML.DL.2","TX.0005.BAL.RML.DL.2","TX.0006.BAL.Lingula.DL.3","TX.0007.BAL.RLL.DL.2","TX.0010.BAL.RLL.DL.1","TX.0012.BAL.RML.DL.2","TX.0013.BAL.RLL.DL.1","TX.0015.BAL.RML.DL.2","U.CF.0002.BAL.RLL.DL.1.219.276","UNIV.0090.BAL.RLL.DL.2.218.275","UNIV.0092.BAL.RML.DL.2.218.275","UNIV.0093.BAL.LUL.DL.2.218.275","UNIV.0101.BAL.RLL.DL.2.218.275","UNIV.0106.BAL.RML.DL.2.218.275","UNIV.0109.BAL.RML.DL.2","UNIV.0110.BAL.RLL.DL.2.218.275","UNIV.0111.BAL.R.DL.2.218.275","UNIV.0118.BAL.RT.DL.2.218.275","UNIV.0120.BAL.RML.DL.2.218.275","UNIV.0122.BAL.RLL.DL.1","UNIV.0133.BAL.LLL.DL.2.218.275","UNIV.0134.BAL.RLL.DL.2.218.275","UNIV.0147.BAL.RML.DL.3.218.275","UNIV.0150.BAL.RML.DL.2.218.275","UNIV.0151.BAL.Right.DL.2.218.275","UNIV.0152.BAL.LUL.DL.3.219.276","UNIV.0158.BAL.RML.DL.2.219.275","UNIV.0185.BAL.LLL.DL.2.219.276","UNIV.0196.BAL.RML.DL.1","UNIV.0198.BAL.RLL.DL.2","UNIV.0206.BAL.RLL.DL.2","UNIV.0213.BAL.RML.DL.2","UNIV.0216.BAL.RML.DL.2","UNIV.0217.BAL.RML.DL.3","UNIV.0232.BAL.RML.DL.2","UNIV.0238.BAL.Ling.DL.3","UNIV.0246.BAL.RML.DL.2","UNIV.0248.BAL.Ling.DL.2","UNIV.0250.BAL.Ling.DL.2","UNIV.0258.BAL.LWL.DL.2","UNIV.0259.BAL.RML.DL.2","UNIV.0260.BAL.RML.DL.2","UNIV.0267.BAL.RLL.DL.2","UNIV.0277.BAL.RML.DL.2","UNIV.0278.BAL.Lingula.DL.2","UNIV.0281.BAL.RML.DL.2","TX.0002.Bronch.DL.3","TX.0003.Bronch.DL.3","TX.0003.Bronch.DL.5","TX.0005.Bronch.DL.6","TX.0005.Bronch.RL.6","TX.0006.Bronch.DL.6","TX.0006.Bronch.DL.7","TX.0006.Bronch.RL.6","TX.0006.Bronch.RL.7","TX.0007.Bronch.DL.10","TX.0007.Bronch.DL.4","TX.0010.Bronch.DL.3","TX.0010.Bronch.DL.6","TX.0015.Bronch.DL.4","TX.0016.Bronch.DL.3","TX.0020.Bronch.DL.6","TX.0024.Bronch.DL.6","TX.0024.Bronch.RL.6","TX.0029.Bronch.DL.6","TX.0030.Bronch.DL.3","TX.0030.Bronch.DL.4","TX.0033.Bronch.DL.6","TX.0034.Bronch.DL.3","TX.0034.Bronch.DL.6","TX.0034.Bronch.RL.6","TX.0036.Bronch.DL.7","TX.0039.BAL.RML.DL.1","TX.0040.Bronch.DL.5","TX.0041.BAL.RML.DL.1","TX.0043.Bronch.DL.6","TX.0044.Bronch.DL.4","TX.0045.Bronch.DL.6","TX.0046.Bronch.DL.5","TX.0047.Bronch.DL.4","TX.0048.Bronch.DL.5","TX.0049.Bronch.DL.5","TX.0051.Bronch.DL.4","TX.0053.Bronch.DL.4","TX.0059.Bronch.DL.5","TX.0060.BAL.RML.DL.1","TX.0060.Bronch.DL.4","TX.0062.BAL.RML.DL.2","TX.0062.Bronch.DL.3","TX.0063.BAL.RML.DL.2","TX.0066.BAL.RLL.DL.2","TX.0067.BAL.RML.DL.2","TX.0067.Bronch.DL.3","TX.0067.Bronch.DL.4","UNIV.0134.Bronch.DL.7","UNIV.0134.Bronch.RL.7","UNIV.0196.Bronch.DL.2","UNIV.0196.Bronch.DL.4","UNIV.0213.Bronch.DL.3","UNIV.0213.Bronch.RL.3","UNIV.0217.Bronch.DL.4","UNIV.0238.Bronch.DL.4","UNIV.0238.Bronch.RL.4","UNIV.0248.Bronch.DL.4","UNIV.0248.Bronch.RL.4","UNIV.0258.Bronch.DL.3","UNIV.0258.Bronch.DL.4","UNIV.0258.Bronch.RL.3","UNIV.0258.Bronch.RL.4","UNIV.0260.Bronch.DL.3","UNIV.0278.Bronch.DL.3","UNIV.0278.Bronch.RL.3","UNIV.0281.Bronch.DL.4","TX.0016.BAL.RML.DL.2","TX.0019.BAL.RLL.DL.2","TX.0020.BAL.RML.DL.2","TX.0022.BAL.RML.DL.2","TX.0023.BAL.RML.DL.2","TX.0024.BAL.RML.DL.2","TX.0025.BAL.RML.DL.2","TX.0026.BAL.RML.DL.2","TX.0027.BAL.RML.DL.2","TX.0028.BAL.RML.DL.2","TX.0029.BAL.RML.DL.2","TX.0030.BAL.RML.DL.2","TX.0032.BAL.RML.DL.2","TX.0033.BAL.RML.DL.2","TX.0034.BAL.Lingula.DL.2","TX.0035.BAL.RML.DL.2","TX.0036.BAL.RML.DL.2","TX.0037.BAL.RML.DL.2","TX.0038.BAL.RLL.DL.2","TX.0040.BAL.RML.DL.2","TX.0042.BAL.RML.DL.1","TX.0043.BAL.RML.DL.2","TX.0044.BAL.RML.DL.2","TX.0045.BAL.RML.DL.1","TX.0046.BAL.RLL.DL.2","TX.0047.BAL.RML.DL.2","TX.0048.BAL.RML.DL.2","TX.0049.BAL.RML.DL.2","TX.0050.BAL.RLL.DL.2","TX.0051.BAL.RLL.DL.2","TX.0052.BAL.RML.DL.2","TX.0053.BAL.RML.DL.2","TX.0054.BAL.RML.DL.2","TX.0055.BAL.RML.DL.2","TX.0056.BAL.RML.DL.2","TX.0058.BAL.RML.DL.2","TX.0059.BAL.RML.DL.2","TX.0061.BAL.R.DL.2","UNIV.0190.BAL.RML.DL.2","UNIV.0291.BAL.Right.DL.2","UNIV.0293.BAL.LLL.DL.2","TX.0002.Supraglottic.3","TX.0003.Supraglottic.3","TX.0004.Supraglottic.4","TX.0005.Supraglottic.3","TX.0006.Supraglottic.4","TX.0007.Supraglottic.3","TX.0010.Supraglottic.3","TX.0012.Supraglottic.3","TX.0013.Supraglottic.4","TX.0015.Supraglottic.4","TX.0016.Supraglottic.3","TX.0019.Supraglottic.3","TX.0020.Supraglottic.6","TX.0022.Supraglottic.3","TX.0023.Supraglottic.4","TX.0024.Supraglottic.4","TX.0025.Supraglottic.3","TX.0026.Supraglottic.3","TX.0027.Supraglottic.3","TX.0028.Supraglottic.3","TX.0029.Supraglottic.6","TX.0030.Supraglottic.3","TX.0032.Supraglottic.3","TX.0033.Supraglottic.3","TX.0034.Supraglottic.3","TX.0035.Supraglottic.3","TX.0036.Supraglottic.3","TX.0037.Supraglottic.1","TX.0038.Supraglottic.4","TX.0040.Supraglottic.3","TX.0041.Supraglottic.2","TX.0042.Supraglottic.4","TX.0043.Supraglottic.4","TX.0044.Supraglottic.3","TX.0045.Supraglottic.3","TX.0046.Supraglottic.3","TX.0047.Supraglottic.3","TX.0048.Supraglottic.3","TX.0049.Supraglottic.3","TX.0050.Supraglottic.2","TX.0051.Supraglottic.3","TX.0052.Supraglottic.3","TX.0053.Supraglottic.3","TX.0054.Supraglottic.1","TX.0055.Supraglottic.3","TX.0056.Supraglottic.2","TX.0058.Supraglottic.3","TX.0059.Supraglottic.4","TX.0060.Supraglottic.2","TX.0061.Supraglottic.3","TX.0062.Supraglottic.3","TX.0063.Supraglottic.3","TX.0066.Supraglottic.3","TX.0067.Supraglottic.3","U.CF.0002.Supraglottic.3","UNIV.0090.Supraglottic.3.227.283","UNIV.0092.Supraglottic.3.227.283","UNIV.0093.Supraglottic.6.227.283","UNIV.0101.Supraglottic.4.227.283","UNIV.0106.Supraglottic.4.227.283","UNIV.0109.Supraglottic.4.227.283","UNIV.0110.Supraglottic.4.227.283","UNIV.0111.Supraglottic.3.227.283","UNIV.0118.Supraglottic.4.227.283","UNIV.0120.Supraglottic.3.227.283","UNIV.0122.Supraglottic.3.227.283","UNIV.0133.Supraglottic.3.227.283","UNIV.0134.Supraglottic.5.227.283","UNIV.0147.Supraglottic.5.227.283","UNIV.0150.Supraglottic.3.227.283","UNIV.0151.Supraglottic.3.227.283","UNIV.0152.Supraglottic.4","UNIV.0158.Supraglottic.4.227.283","UNIV.0185.Supraglottic.4.227.283","UNIV.0196.Supraglottic.2","UNIV.0198.Supraglottic.3","UNIV.0206.Supraglottic.4","UNIV.0213.Supraglottic.3","UNIV.0216.Supraglottic.3","UNIV.0217.Supraglottic.4","UNIV.0232.Supraglottic.3","UNIV.0238.Supraglottic.4","UNIV.0246.Supraglottic.3","UNIV.0248.Supraglottic.4","UNIV.0250.Supraglottic.3","UNIV.0258.Supraglottic.3","UNIV.0259.Supraglottic.3","UNIV.0260.Supraglottic.4","UNIV.0267.Supraglottic.4","UNIV.0277.Supraglottic.4","UNIV.0278.Supraglottic.3","UNIV.0281.Supraglottic.4"
"5819b1ea62af5df1e410843b265c743d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a8a52d688d771dd1216e7c36bbfd996",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a282e33ab16ecc73664d8539e52c54e",0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4776756ebf35bee44dd7297029ef2bdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d939601e24cd35f118ff5bb3caf97ad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fda0a3170bfd79b1e6558fef926e4b15",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cd1721310e6c6d59e6966dce81de64e",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0614e45e0074583c26d8ca1144892451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ed52398918c3276815f4fb4e9b52c01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d829286dcf7c988e494daa7ff43a8880",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16d8dfee3478ab9fd8fd3e355d19322e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9eb2931cb358f907d89f4eb3094d34f6",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,45,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,51,0,86,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452e693b7d40cac72aed17738515f821",0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6e8572a812d56250badd778ff4ef2fd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0
"7daa935e5297507d8d6d64e2118f5cb7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e325d7f905d64f3c0ec36553ede04dfa",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7eed47de21804756426edc46ddbf4472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f74fddbbfc4466dfc05e0f018532e93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
